,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags
0,https://twitter.com/AtmikaIyer/status/1545160056609595396,2022-07-07 21:37:19+00:00,"“This timeline for construction lags behind the projections provided by UCSB last year, which anticipated the hall would be available to house students in the fall of 2025,” @MarkAlfred__ reports. Check out the latest update on #mungerhall below👇🏽 https://t.co/xGgQAFqiV8","“This timeline for construction lags behind the projections provided by UCSB last year, which anticipated the hall would be available to house students in the fall of 2025,” @MarkAlfred__ reports. Check out the latest update on #mungerhall below👇🏽 twitter.com/dailynexus/sta…",1545160056609595396,"{'username': 'AtmikaIyer', 'id': 1333255341014802437, 'displayname': 'Atmika Iyer', 'description': 'Current: Editor in Chief @dailynexus, Intern @streetsensedc, Contributor @noozhawknews | Former: @SBIndyNews & @OakParkTalon | DMs are always open | She/her', 'rawDescription': 'Current: Editor in Chief @dailynexus, Intern @streetsensedc, Contributor @noozhawknews | Former: @SBIndyNews & @OakParkTalon | DMs are always open | She/her', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 11, 30, 3, 44, 35, tzinfo=datetime.timezone.utc), 'followersCount': 299, 'friendsCount': 568, 'statusesCount': 372, 'favouritesCount': 249, 'listedCount': 3, 'mediaCount': 52, 'location': 'Isla Vista', 'protected': False, 'linkUrl': 'https://dailynexus.com/', 'linkTcourl': 'https://t.co/c7XbobsDn8', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1401551781277044743/cerhHklO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1333255341014802437/1622531201', 'label': None}",0,2,3,0,1545160056609595396,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://twitter.com/dailynexus/status/1545092549957734400'],['https://t.co/xGgQAFqiV8'],,,"{'url': 'https://twitter.com/dailynexus/status/1545092549957734400', 'date': datetime.datetime(2022, 7, 7, 17, 9, 4, tzinfo=datetime.timezone.utc), 'content': 'UCSB expects construction of Munger Hall to take approximately 40 months, meaning that the dormitory would be completed no sooner than the summer of 2026.\n\nhttps://t.co/QyHLt8n20y', 'renderedContent': 'UCSB expects construction of Munger Hall to take approximately 40 months, meaning that the dormitory would be completed no sooner than the summer of 2026.\n\ndailynexus.com/2022-07-07/mun…', 'id': 1545092549957734400, 'user': {'username': 'dailynexus', 'id': 34531479, 'displayname': 'Daily Nexus', 'description': ""The University of California, Santa Barbara's independent, student-run newspaper since 1930."", 'rawDescription': ""The University of California, Santa Barbara's independent, student-run newspaper since 1930."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 4, 23, 4, 27, 16, tzinfo=datetime.timezone.utc), 'followersCount': 8774, 'friendsCount': 194, 'statusesCount': 11307, 'favouritesCount': 121, 'listedCount': 191, 'mediaCount': 1360, 'location': 'Santa Barbara', 'protected': False, 'linkUrl': 'http://dailynexus.com', 'linkTcourl': 'https://t.co/ofpGVTdVx8', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/967547872508968961/3AJbKH2R_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/34531479/1519516374', 'label': None}, 'replyCount': 1, 'retweetCount': 1, 'likeCount': 17, 'quoteCount': 2, 'conversationId': 1545092549957734400, 'lang': 'en', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'sourceUrl': 'http://twitter.com/download/iphone', 'sourceLabel': 'Twitter for iPhone', 'outlinks': ['https://dailynexus.com/2022-07-07/munger-hall-unlikely-to-meet-2025-opening-goal/'], 'tcooutlinks': ['https://t.co/QyHLt8n20y'], 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None}",,,,,,['mungerhall'],
1,https://twitter.com/archinect/status/1533930803981389825,2022-06-06 21:56:17+00:00,"A group of UCSB students pitches a thorough alternative to Munger Hall 

#MungerHall #UCSB 

https://t.co/kYTN29EKTU","A group of UCSB students pitches a thorough alternative to Munger Hall 

#MungerHall #UCSB 

arcnct.co/3tdPWYL",1533930803981389825,"{'username': 'archinect', 'id': 14289603, 'displayname': 'Archinect', 'description': 'Since 1997, Archinect is the first and largest online community of architects, architecture students, and architecture fans. Feature articles, news, jobs + more', 'rawDescription': 'Since 1997, Archinect is the first and largest online community of architects, architecture students, and architecture fans. Feature articles, news, jobs + more', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2008, 4, 3, 2, 19, 30, tzinfo=datetime.timezone.utc), 'followersCount': 345523, 'friendsCount': 2675, 'statusesCount': 44662, 'favouritesCount': 2894, 'listedCount': 3361, 'mediaCount': 19917, 'location': '', 'protected': False, 'linkUrl': 'https://archinect.com', 'linkTcourl': 'https://t.co/yOkJEbWPP6', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1298686262904143872/8LGEU_L6_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/14289603/1662499780', 'label': None}",0,7,17,1,1533930803981389825,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",https://buffer.com,Buffer,['https://arcnct.co/3tdPWYL'],['https://t.co/kYTN29EKTU'],,,,,,,,,"['MungerHall', 'UCSB']",
2,https://twitter.com/catfish19/status/1533869867022970881,2022-06-06 17:54:08+00:00,Students host Munger Hall response panel https://t.co/Uor4lxldAb via @YouTube #MungerHall #Dormzilla,Students host Munger Hall response panel youtu.be/G9oMjBbIgII via @YouTube #MungerHall #Dormzilla,1533869867022970881,"{'username': 'catfish19', 'id': 24921377, 'displayname': 'Deb Callahan', 'description': 'President, North Star Strategy', 'rawDescription': 'President, North Star Strategy', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 3, 17, 17, 54, 49, tzinfo=datetime.timezone.utc), 'followersCount': 190, 'friendsCount': 455, 'statusesCount': 764, 'favouritesCount': 1704, 'listedCount': 3, 'mediaCount': 37, 'location': 'San Anselmo, CA', 'protected': False, 'linkUrl': 'http://www.northstarstrategy.com', 'linkTcourl': 'https://t.co/7NLKtmCzMc', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1333986485410750464/kHREvTaM_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,0,0,1533869867022970881,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://youtu.be/G9oMjBbIgII'],['https://t.co/Uor4lxldAb'],,,,,,"[{'username': 'YouTube', 'id': 10228272, 'displayname': 'YouTube', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,"['MungerHall', 'Dormzilla']",
3,https://twitter.com/KateParkerSB/status/1533856968133054464,2022-06-06 17:02:53+00:00,"“If the leading public university of the most progressive state in the U.S. enthusiastically endorses the idea of putting thousands of its students in windowless rooms, who will lose windows next in the name of density and efficiency?” #UCSB #MungerHall https://t.co/kToVBTUtiQ","“If the leading public university of the most progressive state in the U.S. enthusiastically endorses the idea of putting thousands of its students in windowless rooms, who will lose windows next in the name of density and efficiency?” #UCSB #MungerHall twitter.com/cmonstah/statu…",1533856968133054464,"{'username': 'KateParkerSB', 'id': 813728678, 'displayname': 'Kate Parker', 'description': 'High School Librarian. SBCC Board of Trustees. Opinions my own. Member @HdxAcademy #Libraries #CommunityColleges  #FreeSpeech #SantaBarbara', 'rawDescription': 'High School Librarian. SBCC Board of Trustees. Opinions my own. Member @HdxAcademy #Libraries #CommunityColleges  #FreeSpeech #SantaBarbara', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 9, 9, 19, 20, 32, tzinfo=datetime.timezone.utc), 'followersCount': 285, 'friendsCount': 474, 'statusesCount': 1677, 'favouritesCount': 8238, 'listedCount': 8, 'mediaCount': 92, 'location': 'Santa Barbara, CA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1341944369650171905/06jOGhca_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/813728678/1634408560', 'label': None}",0,1,1,0,1533856968133054464,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://twitter.com/cmonstah/status/1533127850894630912'],['https://t.co/kToVBTUtiQ'],,,"{'url': 'https://twitter.com/cmonstah/status/1533127850894630912', 'date': datetime.datetime(2022, 6, 4, 16, 45, 38, tzinfo=datetime.timezone.utc), 'content': 'How do you run a planning process for new dorms (with windows)? A class of UCSB environmental studies student take their administration to school. 🔥\nhttps://t.co/ehYNUCJB6j', 'renderedContent': 'How do you run a planning process for new dorms (with windows)? A class of UCSB environmental studies student take their administration to school. 🔥\nlatimes.com/entertainment-…', 'id': 1533127850894630912, 'user': {'username': 'cmonstah', 'id': 15854730, 'displayname': 'Carolina A. Miranda', 'description': '""Elegante y muy cabrona.""', 'rawDescription': '""Elegante y muy cabrona.""', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2008, 8, 14, 19, 37, 20, tzinfo=datetime.timezone.utc), 'followersCount': 31723, 'friendsCount': 1526, 'statusesCount': 19136, 'favouritesCount': 107438, 'listedCount': 981, 'mediaCount': 2675, 'location': 'Los Angeles', 'protected': False, 'linkUrl': 'https://linktr.ee/Cmonstah', 'linkTcourl': 'https://t.co/4KE3LuJfwB', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1490959444426956806/CGWyhmzn_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/15854730/1619382041', 'label': None}, 'replyCount': 7, 'retweetCount': 20, 'likeCount': 61, 'quoteCount': 2, 'conversationId': 1533127850894630912, 'lang': 'en', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'sourceUrl': 'http://twitter.com/download/iphone', 'sourceLabel': 'Twitter for iPhone', 'outlinks': ['https://www.latimes.com/entertainment-arts/newsletter/2022-06-04/ucsb-student-alternative-plan-to-munger-hall-essential-arts'], 'tcooutlinks': ['https://t.co/ehYNUCJB6j'], 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None}",,,,,,"['UCSB', 'MungerHall']",
4,https://twitter.com/catfish19/status/1533309868236365829,2022-06-05 04:48:54+00:00,UCSB students schooled administrators on how to build more dorms — with actual windows https://t.co/jIyF3wJYGT #MungerHall #CHAMP! #Dormzilla #UCRegents,UCSB students schooled administrators on how to build more dorms — with actual windows latimes.com/entertainment-… #MungerHall #CHAMP! #Dormzilla #UCRegents,1533309868236365829,"{'username': 'catfish19', 'id': 24921377, 'displayname': 'Deb Callahan', 'description': 'President, North Star Strategy', 'rawDescription': 'President, North Star Strategy', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 3, 17, 17, 54, 49, tzinfo=datetime.timezone.utc), 'followersCount': 190, 'friendsCount': 455, 'statusesCount': 764, 'favouritesCount': 1704, 'listedCount': 3, 'mediaCount': 37, 'location': 'San Anselmo, CA', 'protected': False, 'linkUrl': 'http://www.northstarstrategy.com', 'linkTcourl': 'https://t.co/7NLKtmCzMc', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1333986485410750464/kHREvTaM_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,0,0,1533309868236365829,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://www.latimes.com/entertainment-arts/newsletter/2022-06-04/ucsb-student-alternative-plan-to-munger-hall-essential-arts'],['https://t.co/jIyF3wJYGT'],,,,,,,,,"['MungerHall', 'CHAMP', 'Dormzilla', 'UCRegents']",
5,https://twitter.com/archinect/status/1532853954823987201,2022-06-03 22:37:16+00:00,"Munger Hall now has a walkthrough for the skeptical 

#MungerHall #UCSB 

https://t.co/xXKp2zqTgG","Munger Hall now has a walkthrough for the skeptical 

#MungerHall #UCSB 

arcnct.co/3mbdPw2",1532853954823987201,"{'username': 'archinect', 'id': 14289603, 'displayname': 'Archinect', 'description': 'Since 1997, Archinect is the first and largest online community of architects, architecture students, and architecture fans. Feature articles, news, jobs + more', 'rawDescription': 'Since 1997, Archinect is the first and largest online community of architects, architecture students, and architecture fans. Feature articles, news, jobs + more', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2008, 4, 3, 2, 19, 30, tzinfo=datetime.timezone.utc), 'followersCount': 345523, 'friendsCount': 2675, 'statusesCount': 44662, 'favouritesCount': 2894, 'listedCount': 3361, 'mediaCount': 19917, 'location': '', 'protected': False, 'linkUrl': 'https://archinect.com', 'linkTcourl': 'https://t.co/yOkJEbWPP6', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1298686262904143872/8LGEU_L6_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/14289603/1662499780', 'label': None}",2,1,5,0,1532853954823987201,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",https://buffer.com,Buffer,['https://arcnct.co/3mbdPw2'],['https://t.co/xXKp2zqTgG'],,,,,,,,,"['MungerHall', 'UCSB']",
6,https://twitter.com/Lisa_FM/status/1532211695048744961,2022-06-02 04:05:09+00:00,Great public comments on happening now.  @KCSBNews will be airing highlights #mungerhall #ucsantabarbara @AS_UCSB #housing #santabarbara https://t.co/qceRHVbT01,Great public comments on happening now.  @KCSBNews will be airing highlights #mungerhall #ucsantabarbara @AS_UCSB #housing #santabarbara twitter.com/TracyLehrNews/…,1532211695048744961,"{'username': 'Lisa_FM', 'id': 15355926, 'displayname': 'Lisa Osborn', 'description': 'informative/engaging #voiceover narrator + producer #telephony #transit public service messaging; @awcsb president; #santabarbarascenic on YouTube; @sagaftra', 'rawDescription': 'informative/engaging #voiceover narrator + producer #telephony #transit public service messaging; @awcsb president; #santabarbarascenic on YouTube; @sagaftra', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2008, 7, 8, 17, 41, 16, tzinfo=datetime.timezone.utc), 'followersCount': 6444, 'friendsCount': 5813, 'statusesCount': 9587, 'favouritesCount': 8470, 'listedCount': 164, 'mediaCount': 1278, 'location': 'Santa Barbara, CA', 'protected': False, 'linkUrl': 'http://lisaosborn.com', 'linkTcourl': 'https://t.co/bKi1eo2vXV', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1560747442709995520/AA84p7Rz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/15355926/1659809297', 'label': None}",0,1,4,0,1532211695048744961,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://twitter.com/#!/download/ipad,Twitter for iPad,['https://twitter.com/TracyLehrNews/status/1532183679719444480'],['https://t.co/qceRHVbT01'],,,"{'url': 'https://twitter.com/TracyLehrNews/status/1532183679719444480', 'date': datetime.datetime(2022, 6, 2, 2, 13, 50, tzinfo=datetime.timezone.utc), 'content': 'Students host #Munger Hall response panel https://t.co/suy8hmeMga', 'renderedContent': 'Students host #Munger Hall response panel keyt.com/news/education…', 'id': 1532183679719444480, 'user': {'username': 'TracyLehrNews', 'id': 587852239, 'displayname': 'Tracy Lehr', 'description': 'Emmy, Edward R. Murrow and Golden Mike award-winning @NewsChannel 3/12 reporter and weekend anchor. @KEYTNC3 @KCOY @KKFXFox11 @tracylehr', 'rawDescription': 'Emmy, Edward R. Murrow and Golden Mike award-winning @NewsChannel 3/12 reporter and weekend anchor. @KEYTNC3 @KCOY @KKFXFox11 @tracylehr', 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2012, 5, 22, 23, 54, 35, tzinfo=datetime.timezone.utc), 'followersCount': 3569, 'friendsCount': 392, 'statusesCount': 1117, 'favouritesCount': 40, 'listedCount': 78, 'mediaCount': 214, 'location': 'Santa Barbara', 'protected': False, 'linkUrl': 'https://keyt.com/meet-the-team/2019/10/23/tracy-lehr/', 'linkTcourl': 'https://t.co/eqAcx11M5v', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1265919408486014976/RXZMniSO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/587852239/1590024085', 'label': None}, 'replyCount': 0, 'retweetCount': 1, 'likeCount': 0, 'quoteCount': 1, 'conversationId': 1532183679719444480, 'lang': 'en', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'sourceUrl': 'http://twitter.com/download/iphone', 'sourceLabel': 'Twitter for iPhone', 'outlinks': ['https://keyt.com/news/education/2022/06/01/students-host-munger-hall-response-panel/'], 'tcooutlinks': ['https://t.co/suy8hmeMga'], 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': ['Munger'], 'cashtags': None}",,,"[{'username': 'KCSBNews', 'id': 725151618937712640, 'displayname': 'KCSB News', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'AS_UCSB', 'id': 185283977, 'displayname': 'Associated Students', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,"['mungerhall', 'ucsantabarbara', 'housing', 'santabarbara']",
7,https://twitter.com/catfish19/status/1531807408946704384,2022-06-01 01:18:40+00:00,"Have you heard about #dormzilla, umm, the Munger Hall #mungerhall student housing proposal at UC Santa Barbara? Join us at an event tomorrow June 1 from 6:30-9:30 pm PST at UCSB's Campbell Hall for a public event on Munger Hall. Livestream link @ https://t.co/YLASJydpBG https://t.co/FLaNwkyvDz","Have you heard about #dormzilla, umm, the Munger Hall #mungerhall student housing proposal at UC Santa Barbara? Join us at an event tomorrow June 1 from 6:30-9:30 pm PST at UCSB's Campbell Hall for a public event on Munger Hall. Livestream link @ betterhousingforucsb.org https://t.co/FLaNwkyvDz",1531807408946704384,"{'username': 'catfish19', 'id': 24921377, 'displayname': 'Deb Callahan', 'description': 'President, North Star Strategy', 'rawDescription': 'President, North Star Strategy', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 3, 17, 17, 54, 49, tzinfo=datetime.timezone.utc), 'followersCount': 190, 'friendsCount': 455, 'statusesCount': 764, 'favouritesCount': 1704, 'listedCount': 3, 'mediaCount': 37, 'location': 'San Anselmo, CA', 'protected': False, 'linkUrl': 'http://www.northstarstrategy.com', 'linkTcourl': 'https://t.co/7NLKtmCzMc', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1333986485410750464/kHREvTaM_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,0,0,1531807408946704384,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['http://www.betterhousingforucsb.org'],['https://t.co/YLASJydpBG'],"[{'previewUrl': 'https://pbs.twimg.com/media/FUIQJixVEAA8V9b?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FUIQJixVEAA8V9b?format=jpg&name=large'}]",,,,,,,,"['dormzilla', 'mungerhall']",
8,https://twitter.com/catfish19/status/1530080368186912768,2022-05-27 06:56:01+00:00,"If you live near UC Santa Barbara, come to our public event June 1 6:30-9:30pm at Campbell Hall hear different POV's about, and make your views known about #mungerhall #dormzilla https://t.co/tMaYvd7sq5","If you live near UC Santa Barbara, come to our public event June 1 6:30-9:30pm at Campbell Hall hear different POV's about, and make your views known about #mungerhall #dormzilla https://t.co/tMaYvd7sq5",1530080368186912768,"{'username': 'catfish19', 'id': 24921377, 'displayname': 'Deb Callahan', 'description': 'President, North Star Strategy', 'rawDescription': 'President, North Star Strategy', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 3, 17, 17, 54, 49, tzinfo=datetime.timezone.utc), 'followersCount': 190, 'friendsCount': 455, 'statusesCount': 764, 'favouritesCount': 1704, 'listedCount': 3, 'mediaCount': 37, 'location': 'San Anselmo, CA', 'protected': False, 'linkUrl': 'http://www.northstarstrategy.com', 'linkTcourl': 'https://t.co/7NLKtmCzMc', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1333986485410750464/kHREvTaM_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,0,0,1530080368186912768,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,"[{'previewUrl': 'https://pbs.twimg.com/media/FTvv0P3VsAAIQ-6?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FTvv0P3VsAAIQ-6?format=jpg&name=large'}]",,,,,,,,"['mungerhall', 'dormzilla']",
9,https://twitter.com/aaron_meier/status/1489900320381566981,2022-02-05 09:54:52+00:00,Anybody know if there's a follow-up to UC Santa Barbara's Munger Hall controversy? #Mungerhall #ucsb,Anybody know if there's a follow-up to UC Santa Barbara's Munger Hall controversy? #Mungerhall #ucsb,1489900320381566981,"{'username': 'aaron_meier', 'id': 368680378, 'displayname': 'Aaron Meier', 'description': 'Construction/architecture professional | Interested in local history and transportation | Probably out taking photos | YVR | 🌈', 'rawDescription': 'Construction/architecture professional | Interested in local history and transportation | Probably out taking photos | YVR | 🌈', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 9, 6, 1, 44, 58, tzinfo=datetime.timezone.utc), 'followersCount': 88, 'friendsCount': 222, 'statusesCount': 1399, 'favouritesCount': 755, 'listedCount': 5, 'mediaCount': 59, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/599778631246749696/MjTj2dK2_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/368680378/1651484892', 'label': None}",0,0,0,0,1489900320381566981,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,"['Mungerhall', 'ucsb']",
10,https://twitter.com/buildsteelorg/status/1486051418507296774,2022-01-25 19:00:42+00:00,An entire residential floor of #mungerhall will require only 20 working days of #construction! Learn more at https://t.co/EH7zuxj8nV #BuildSteel #Dormzilla #UCSB https://t.co/WIkEnZrzRG,An entire residential floor of #mungerhall will require only 20 working days of #construction! Learn more at ow.ly/hAvT50HANTr #BuildSteel #Dormzilla #UCSB https://t.co/WIkEnZrzRG,1486051418507296774,"{'username': 'buildsteelorg', 'id': 756494722395406336, 'displayname': 'BuildSteel', 'description': 'BuildSteel, powered by the Steel Framing Industry Association, is dedicated to educating building professionals on the use of cold-formed steel framing.', 'rawDescription': 'BuildSteel, powered by the Steel Framing Industry Association, is dedicated to educating building professionals on the use of cold-formed steel framing.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 7, 22, 14, 22, 51, tzinfo=datetime.timezone.utc), 'followersCount': 1218, 'friendsCount': 1288, 'statusesCount': 5832, 'favouritesCount': 457, 'listedCount': 16, 'mediaCount': 3037, 'location': 'Falls Church, VA', 'protected': False, 'linkUrl': 'http://buildsteel.org', 'linkTcourl': 'https://t.co/9v0m62rkVJ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/756530645602562049/XArTKXRZ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/756494722395406336/1581863434', 'label': None}",0,0,0,0,1486051418507296774,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",https://www.hootsuite.com,Hootsuite Inc.,['http://ow.ly/hAvT50HANTr'],['https://t.co/EH7zuxj8nV'],"[{'previewUrl': 'https://pbs.twimg.com/media/FJ-D4_eWYAQ1UP4?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FJ-D4_eWYAQ1UP4?format=jpg&name=large'}]",,,,,,,,"['mungerhall', 'construction', 'BuildSteel', 'Dormzilla', 'UCSB']",
11,https://twitter.com/Daylighting_Mag/status/1485994873996120076,2022-01-25 15:16:01+00:00,"DAYLIGHT V DENSITY: New housing is an urgent priority in the US. Now an extreme design in California has Americans debating their priorities. Read more: https://t.co/16ApRgy2jh
#daylightplanning #mungerhall","DAYLIGHT V DENSITY: New housing is an urgent priority in the US. Now an extreme design in California has Americans debating their priorities. Read more: bit.ly/32yUw9U
#daylightplanning #mungerhall",1485994873996120076,"{'username': 'Daylighting_Mag', 'id': 785045343503351808, 'displayname': 'DaylightingMag', 'description': 'DAYLIGHTING is the bi-monthly digital magazine for architects, specifiers and construction professionals.', 'rawDescription': 'DAYLIGHTING is the bi-monthly digital magazine for architects, specifiers and construction professionals.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 10, 9, 9, 12, 50, tzinfo=datetime.timezone.utc), 'followersCount': 620, 'friendsCount': 1166, 'statusesCount': 1324, 'favouritesCount': 34, 'listedCount': 18, 'mediaCount': 329, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/785051622896435200/6Qh28pg6_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/785045343503351808/1476006021', 'label': None}",0,0,0,0,1485994873996120076,en,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",https://sproutsocial.com,Sprout Social,['https://bit.ly/32yUw9U'],['https://t.co/16ApRgy2jh'],,,,,,,,,"['daylightplanning', 'mungerhall']",
